"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Relative Humidity"
"12/7/1983","-118.125","33.8768005371094","8","21.902","11.212","0.530691318966016",
"12/8/1983","-118.125","33.8768005371094","8","21.687","11.631","0.50593072655906",
"12/9/1983","-118.125","33.8768005371094","8","16.291","9.01299999999998","0.81162642910184",
"12/10/1983","-118.125","33.8768005371094","8","16.764","8.072","0.819443654039661",
"12/11/1983","-118.125","33.8768005371094","8","15.514","7.28699999999998","0.736948970126964",
"12/12/1983","-118.125","33.8768005371094","8","18.446","8.21699999999998","0.584404712675614",
"12/13/1983","-118.125","33.8768005371094","8","20.872","10.048","0.552665507106299",
"12/14/1983","-118.125","33.8768005371094","8","23.184","11.734","0.592483323350111",
"12/15/1983","-118.125","33.8768005371094","8","22.586","12.429","0.562671018043854",
"12/16/1983","-118.125","33.8768005371094","8","20.888","9.80000000000001","0.608697906710023",
"12/17/1983","-118.125","33.8768005371094","8","17.384","7.57799999999997","0.734438513092533",
"12/18/1983","-118.125","33.8768005371094","8","19.21","8.89400000000001","0.60510541336765",
"12/19/1983","-118.125","33.8768005371094","8","17.466","8.25799999999998","0.672392992478669",
"12/20/1983","-118.125","33.8768005371094","8","15.717","7.09699999999998","0.710011962409608",
"12/21/1983","-118.125","33.8768005371094","8","11.28","6.01900000000001","0.785063972212254",
"12/22/1983","-118.125","33.8768005371094","8","13.213","7.11599999999999","0.829635213590252",
"12/23/1983","-118.125","33.8768005371094","8","15.288","5.43200000000002","0.773200024738944",
"12/24/1983","-118.125","33.8768005371094","8","15.696","8.01299999999998","0.813724306361105",
"12/25/1983","-118.125","33.8768005371094","8","16.207","11.687","0.954992617423134",
"12/26/1983","-118.125","33.8768005371094","8","15.646","11.87","0.914475736013349",
"12/27/1983","-118.125","33.8768005371094","8","15.787","9.83699999999999","0.876898310778884",
"12/28/1983","-118.125","33.8768005371094","8","15.791","8.05099999999999","0.587329396232986",
"12/29/1983","-118.125","33.8768005371094","8","19.117","7.63","0.448002602159274",
"12/30/1983","-118.125","33.8768005371094","8","20.387","10.449","0.468307167771244",
"12/31/1983","-118.125","33.8768005371094","8","21.39","11.618","0.499701540308217",
"1/1/1984","-118.125","33.8768005371094","8","19.16","11.607","0.489039020850433",
"1/2/1984","-118.125","33.8768005371094","8","19.009","9.81299999999999","0.384390687482448",
"1/3/1984","-118.125","33.8768005371094","8","19.746","9.10300000000001","0.357874086980211",
"1/4/1984","-118.125","33.8768005371094","8","22.604","11.038","0.394285994313882",
"1/5/1984","-118.125","33.8768005371094","8","22.147","12.765","0.554926068389371",
"1/6/1984","-118.125","33.8768005371094","8","23.187","11.701","0.574729441342402",
"1/7/1984","-118.125","33.8768005371094","8","21.531","10.337","0.607186079941787",
"1/8/1984","-118.125","33.8768005371094","8","18.213","7.18099999999998","0.735717511005451",
"1/9/1984","-118.125","33.8768005371094","8","20.054","7.53300000000002","0.530868520252949",
"1/10/1984","-118.125","33.8768005371094","8","22.703","10.764","0.466343745709654",
"1/11/1984","-118.125","33.8768005371094","8","20.239","10.779","0.401407393127962",
"1/12/1984","-118.125","33.8768005371094","8","18.622","9.90800000000002","0.441523993273118",
"1/13/1984","-118.125","33.8768005371094","8","16.739","8.06599999999997","0.640272355809658",
"1/14/1984","-118.125","33.8768005371094","8","14.083","5.90499999999997","0.792503454557902",
"1/15/1984","-118.125","33.8768005371094","8","17.136","6.62200000000001","0.709332633628933",
"1/16/1984","-118.125","33.8768005371094","8","14.167","6.411","0.746980792944294",
"1/17/1984","-118.125","33.8768005371094","8","16.962","5.96899999999999","0.56683973322018",
"1/18/1984","-118.125","33.8768005371094","8","17.687","6.988","0.430722041487594",
"1/19/1984","-118.125","33.8768005371094","8","17.692","8.42099999999999","0.459528447762946",
"1/20/1984","-118.125","33.8768005371094","8","19.71","8.05500000000001","0.371923725980865",
"1/21/1984","-118.125","33.8768005371094","8","18.12","8.32499999999999","0.447060428510137",
"1/22/1984","-118.125","33.8768005371094","8","19.036","7.99200000000002","0.510222538003092",
"1/23/1984","-118.125","33.8768005371094","8","20.124","8.55399999999997","0.426191478754403",
"1/24/1984","-118.125","33.8768005371094","8","24.065","11.786","0.379226144343569",
"1/25/1984","-118.125","33.8768005371094","8","24.812","13.592","0.458863306796667",
"1/26/1984","-118.125","33.8768005371094","8","19.145","11.425","0.357785487342307",
"1/27/1984","-118.125","33.8768005371094","8","21.755","11.573","0.236846802950113",
"1/28/1984","-118.125","33.8768005371094","8","25.426","13.233","0.278394846430694",
"1/29/1984","-118.125","33.8768005371094","8","25.807","13.091","0.30589384073677",
"1/30/1984","-118.125","33.8768005371094","8","26.031","14.577","0.27424852174154",
"1/31/1984","-118.125","33.8768005371094","8","24.82","11.692","0.345055189857865",
"2/1/1984","-118.125","33.8768005371094","8","18.973","7.31599999999997","0.690200645019426",
"2/2/1984","-118.125","33.8768005371094","8","21.763","6.517","0.61972415315549",
"2/3/1984","-118.125","33.8768005371094","8","22.706","13.873","0.266134512388942",
"2/4/1984","-118.125","33.8768005371094","8","24.807","11.673","0.276626405055494",
"2/5/1984","-118.125","33.8768005371094","8","25.161","10.858","0.354562122261721",
"2/6/1984","-118.125","33.8768005371094","8","26.699","13.53","0.292112148707139",
"2/7/1984","-118.125","33.8768005371094","8","26.507","11.939","0.294104625297358",
"2/8/1984","-118.125","33.8768005371094","8","22.129","7.55399999999997","0.548639754261707",
"2/9/1984","-118.125","33.8768005371094","8","18.337","7.32499999999999","0.607415301675651",
"2/10/1984","-118.125","33.8768005371094","8","18.235","8.74099999999999","0.518113406983864",
"2/11/1984","-118.125","33.8768005371094","8","19.445","6.79700000000003","0.334923958708774",
"2/12/1984","-118.125","33.8768005371094","8","21.048","9.63999999999999","0.426657022961418",
"2/13/1984","-118.125","33.8768005371094","8","21.61","9.62099999999998","0.631911033688878",
"2/14/1984","-118.125","33.8768005371094","8","19.986","10.398","0.476613965920735",
"2/15/1984","-118.125","33.8768005371094","8","21.442","10.199","0.449794214248664",
"2/16/1984","-118.125","33.8768005371094","8","17.143","8.06099999999998","0.633549072318095",
"2/17/1984","-118.125","33.8768005371094","8","17.875","5.00700000000001","0.38109609487658",
"2/18/1984","-118.125","33.8768005371094","8","20.258","6.31400000000002","0.352267446419905",
"2/19/1984","-118.125","33.8768005371094","8","21.505","9.38499999999999","0.145224830802216",
"2/20/1984","-118.125","33.8768005371094","8","23.186","9.36099999999999","0.192562984205611",
"2/21/1984","-118.125","33.8768005371094","8","20.522","8.84699999999998","0.326457182013821",
"2/22/1984","-118.125","33.8768005371094","8","20.291","7.90499999999997","0.374318742045728",
"2/23/1984","-118.125","33.8768005371094","8","21.642","7.13299999999998","0.270729673632601",
"2/24/1984","-118.125","33.8768005371094","8","20.039","5.08800000000002","0.549944746874392",
"2/25/1984","-118.125","33.8768005371094","8","20.084","7.09800000000001","0.335058330247393",
"2/26/1984","-118.125","33.8768005371094","8","22.535","9.243","0.210862516983033",
"2/27/1984","-118.125","33.8768005371094","8","24.755","11.264","0.236496490230554",
"2/28/1984","-118.125","33.8768005371094","8","23.634","9.95699999999999","0.343605524073948",
"2/29/1984","-118.125","33.8768005371094","8","21.891","7.80599999999998","0.573690602601694",
"3/1/1984","-118.125","33.8768005371094","8","21.664","6.44099999999997","0.58578465364726",
"3/2/1984","-118.125","33.8768005371094","8","23.824","10.399","0.437330308332394",
"3/3/1984","-118.125","33.8768005371094","8","25.765","10.621","0.377280958975054",
"3/4/1984","-118.125","33.8768005371094","8","25.584","11.374","0.226333419900115",
"3/5/1984","-118.125","33.8768005371094","8","24.153","10.049","0.193349380864515",
"3/6/1984","-118.125","33.8768005371094","8","23.437","9.52600000000001","0.26619579080567",
"3/7/1984","-118.125","33.8768005371094","8","24.165","9.36200000000002","0.407057945030279",
"3/8/1984","-118.125","33.8768005371094","8","22.093","6.24400000000003","0.549001309302652",
"3/9/1984","-118.125","33.8768005371094","8","23.627","8.56400000000002","0.463999923866167",
"3/10/1984","-118.125","33.8768005371094","8","25.966","12.481","0.33051767703575",
"3/11/1984","-118.125","33.8768005371094","8","26.622","11.582","0.293752454274096",
"3/12/1984","-118.125","33.8768005371094","8","23.756","12.218","0.3921122382548",
"3/13/1984","-118.125","33.8768005371094","8","21.71","9.11900000000003","0.68478498029066",
"3/14/1984","-118.125","33.8768005371094","8","19.214","9.12799999999999","0.77620462010157",
"3/15/1984","-118.125","33.8768005371094","8","18.733","8.49000000000001","0.756301341865204",
"3/16/1984","-118.125","33.8768005371094","8","20.592","7.92700000000002","0.589612174118483",
"3/17/1984","-118.125","33.8768005371094","8","23.002","8.91800000000001","0.451806307719673",
"3/18/1984","-118.125","33.8768005371094","8","26.06","11.227","0.222864609785444",
"3/19/1984","-118.125","33.8768005371094","8","29.915","15.044","0.178995098591537",
"3/20/1984","-118.125","33.8768005371094","8","28.01","14.055","0.312499634247949",
"3/21/1984","-118.125","33.8768005371094","8","24.266","11.138","0.484266852934686",
"3/22/1984","-118.125","33.8768005371094","8","26.181","10.491","0.29889733313168",
"3/23/1984","-118.125","33.8768005371094","8","27.631","12.072","0.240107466675184",
"3/24/1984","-118.125","33.8768005371094","8","22.958","9.64299999999997","0.518082219954087",
"3/25/1984","-118.125","33.8768005371094","8","22.599","8.65899999999999","0.694057514599612",
"3/26/1984","-118.125","33.8768005371094","8","19.436","10.228","0.81148475320364",
"3/27/1984","-118.125","33.8768005371094","8","27.187","9.96600000000001","0.472017466766354",
"3/28/1984","-118.125","33.8768005371094","8","26.155","12.419","0.240050808714802",
"3/29/1984","-118.125","33.8768005371094","8","23.861","10.896","0.34085038560981",
"3/30/1984","-118.125","33.8768005371094","8","20.682","7.743","0.456286134601099",
"3/31/1984","-118.125","33.8768005371094","8","16.831","7.29700000000003","0.59440460564281",
"4/1/1984","-118.125","33.8768005371094","8","18.734","5.493","0.523743622642514",
"4/2/1984","-118.125","33.8768005371094","8","19.462","7.48099999999999","0.676388743847646",
"4/3/1984","-118.125","33.8768005371094","8","23.448","7.221","0.616891210108949",
"4/4/1984","-118.125","33.8768005371094","8","20.299","7.07499999999999","0.688238635729045",
"4/5/1984","-118.125","33.8768005371094","8","19.791","9.67200000000003","0.667609460801154",
"4/6/1984","-118.125","33.8768005371094","8","19.249","11.072","0.666236634630606",
"4/7/1984","-118.125","33.8768005371094","8","22.948","9.29700000000003","0.577054292816516",
"4/8/1984","-118.125","33.8768005371094","8","21.361","9.77499999999998","0.618387300685565",
"4/9/1984","-118.125","33.8768005371094","8","23.442","9.11000000000001","0.35916063584607",
"4/10/1984","-118.125","33.8768005371094","8","23.962","12.034","0.45102510148797",
"4/11/1984","-118.125","33.8768005371094","8","26.208","11.606","0.439348864686768",
"4/12/1984","-118.125","33.8768005371094","8","28.418","12.897","0.301989725118235",
"4/13/1984","-118.125","33.8768005371094","8","31.64","14.588","0.301242830690315",
"4/14/1984","-118.125","33.8768005371094","8","32.803","15.193","0.300845910080905",
"4/15/1984","-118.125","33.8768005371094","8","29.127","12.549","0.448395632661391",
"4/16/1984","-118.125","33.8768005371094","8","28.795","13.347","0.438188073648352",
"4/17/1984","-118.125","33.8768005371094","8","23.743","10.527","0.590134739198434",
"4/18/1984","-118.125","33.8768005371094","8","20.168","9.69299999999998","0.689285098761224",
"4/19/1984","-118.125","33.8768005371094","8","17.989","10.738","0.55707266776217",
"4/20/1984","-118.125","33.8768005371094","8","21.34","8.779","0.35149651459281",
"4/21/1984","-118.125","33.8768005371094","8","25.863","11.601","0.261590109451227",
"4/22/1984","-118.125","33.8768005371094","8","29.836","15.025","0.232996166251303",
"4/23/1984","-118.125","33.8768005371094","8","29.399","15.371","0.315096229981604",
"4/24/1984","-118.125","33.8768005371094","8","22.834","11.717","0.610564334760654",
"4/25/1984","-118.125","33.8768005371094","8","21.013","6.83699999999999","0.394194115790375",
"4/26/1984","-118.125","33.8768005371094","8","17.935","7.791","0.364699496409451",
"4/27/1984","-118.125","33.8768005371094","8","17.978","7.40600000000001","0.562819170860523",
"4/28/1984","-118.125","33.8768005371094","8","21.605","6.91699999999997","0.429648439440336",
"4/29/1984","-118.125","33.8768005371094","8","20.092","8.53199999999998","0.653832560687235",
"4/30/1984","-118.125","33.8768005371094","8","20.674","8.779","0.660276109203185",
"5/1/1984","-118.125","33.8768005371094","8","21.58","8.61500000000001","0.590411652708559",
"5/2/1984","-118.125","33.8768005371094","8","26.72","9.07499999999999","0.505232453893406",
"5/3/1984","-118.125","33.8768005371094","8","30.167","13.048","0.348741015902913",
"5/4/1984","-118.125","33.8768005371094","8","28.204","15.433","0.324714113571587",
"5/5/1984","-118.125","33.8768005371094","8","26.84","13.053","0.280843036338742",
"5/6/1984","-118.125","33.8768005371094","8","29.04","12.739","0.206226109413192",
"5/7/1984","-118.125","33.8768005371094","8","35.031","14.828","0.154775977535583",
"5/8/1984","-118.125","33.8768005371094","8","33.934","17.773","0.197781614136532",
"5/9/1984","-118.125","33.8768005371094","8","31.82","15.357","0.381013628016741",
"5/10/1984","-118.125","33.8768005371094","8","27.389","13.787","0.535954956904252",
"5/11/1984","-118.125","33.8768005371094","8","26.574","11.889","0.56625798334719",
"5/12/1984","-118.125","33.8768005371094","8","29.846","13.972","0.511221808806168",
"5/13/1984","-118.125","33.8768005371094","8","28.483","14.898","0.512808490824837",
"5/14/1984","-118.125","33.8768005371094","8","24.747","11.889","0.571196397964048",
"5/15/1984","-118.125","33.8768005371094","8","22.664","8.44799999999998","0.498780946516815",
"5/16/1984","-118.125","33.8768005371094","8","27.241","10.745","0.388110178327983",
"5/17/1984","-118.125","33.8768005371094","8","26.037","10.033","0.539492514246615",
"5/18/1984","-118.125","33.8768005371094","8","29.091","10.785","0.467672205190738",
"5/19/1984","-118.125","33.8768005371094","8","28.07","11.706","0.567764864198603",
"5/20/1984","-118.125","33.8768005371094","8","26.015","13.216","0.668506461619066",
"5/21/1984","-118.125","33.8768005371094","8","25.695","13.258","0.725389447325354",
"5/22/1984","-118.125","33.8768005371094","8","28.301","13.68","0.663248045058275",
"5/23/1984","-118.125","33.8768005371094","8","29.801","12.91","0.591338978537515",
"5/24/1984","-118.125","33.8768005371094","8","26.846","13.399","0.631345011885895",
"5/25/1984","-118.125","33.8768005371094","8","28.861","13.46","0.526018597356156",
"5/26/1984","-118.125","33.8768005371094","8","29.278","14.099","0.531031647019902",
"5/27/1984","-118.125","33.8768005371094","8","29.718","13.288","0.544302436954432",
"5/28/1984","-118.125","33.8768005371094","8","30.559","14.6","0.532889761178738",
"5/29/1984","-118.125","33.8768005371094","8","35.047","14.685","0.437156956459638",
"5/30/1984","-118.125","33.8768005371094","8","31.525","16.894","0.536486956405144",
"5/31/1984","-118.125","33.8768005371094","8","26.986","15.309","0.677106930827846",
"6/1/1984","-118.125","33.8768005371094","8","27.621","14.177","0.699489882388916",
"6/2/1984","-118.125","33.8768005371094","8","24.777","13.375","0.613341224240177",
"6/3/1984","-118.125","33.8768005371094","8","23.524","10.327","0.721756450452215",
"6/4/1984","-118.125","33.8768005371094","8","24.428","12.868","0.668748839163692",
"6/5/1984","-118.125","33.8768005371094","8","22.618","13.763","0.76554913143286",
"6/6/1984","-118.125","33.8768005371094","8","20.089","14.36","0.812470706863886",
"6/7/1984","-118.125","33.8768005371094","8","22.787","13.634","0.645150887626863",
"6/8/1984","-118.125","33.8768005371094","8","26.977","10.482","0.470374181104404",
"6/9/1984","-118.125","33.8768005371094","8","29.673","14.384","0.340867360331117",
"6/10/1984","-118.125","33.8768005371094","8","26.991","13.183","0.508040141464177",
"6/11/1984","-118.125","33.8768005371094","8","26.197","11.139","0.517267750473321",
"6/12/1984","-118.125","33.8768005371094","8","24.807","12.154","0.684227048213631",
"6/13/1984","-118.125","33.8768005371094","8","24.442","12.148","0.685648377397346",
"6/14/1984","-118.125","33.8768005371094","8","24.134","10.935","0.7515115441762",
"6/15/1984","-118.125","33.8768005371094","8","23.788","12.779","0.768767295920888",
"6/16/1984","-118.125","33.8768005371094","8","28.872","10.625","0.619916666149902",
"6/17/1984","-118.125","33.8768005371094","8","29.18","14.341","0.567053569058275",
"6/18/1984","-118.125","33.8768005371094","8","26.516","14.425","0.668424522992911",
"6/19/1984","-118.125","33.8768005371094","8","26.227","12.602","0.648626631761812",
"6/20/1984","-118.125","33.8768005371094","8","25.994","13.236","0.686596111095126",
"6/21/1984","-118.125","33.8768005371094","8","26.677","12.634","0.649040419831894",
"6/22/1984","-118.125","33.8768005371094","8","27.473","11.768","0.633476834819961",
"6/23/1984","-118.125","33.8768005371094","8","30.756","11.661","0.542294189947267",
"6/24/1984","-118.125","33.8768005371094","8","29.296","17.977","0.360495780989694",
"6/25/1984","-118.125","33.8768005371094","8","32.096","17.368","0.42837265548857",
"6/26/1984","-118.125","33.8768005371094","8","31.193","16.646","0.496552880453795",
"6/27/1984","-118.125","33.8768005371094","8","31.532","15.918","0.478967179320928",
"6/28/1984","-118.125","33.8768005371094","8","30.851","17.112","0.555454110486632",
"6/29/1984","-118.125","33.8768005371094","8","31.491","17.515","0.551414341168994",
"6/30/1984","-118.125","33.8768005371094","8","30.846","17.075","0.532489402795662",
"7/1/1984","-118.125","33.8768005371094","8","32.396","15.92","0.48890407361627",
"7/2/1984","-118.125","33.8768005371094","8","32.864","17.286","0.498202396377983",
"7/3/1984","-118.125","33.8768005371094","8","32.21","18.769","0.48674293191269",
"7/4/1984","-118.125","33.8768005371094","8","29.836","17.952","0.531451337650946",
"7/5/1984","-118.125","33.8768005371094","8","30.005","15.935","0.585150732996274",
"7/6/1984","-118.125","33.8768005371094","8","30.072","16.084","0.619731562049324",
"7/7/1984","-118.125","33.8768005371094","8","32.706","16.139","0.598565241707386",
"7/8/1984","-118.125","33.8768005371094","8","29.883","18.841","0.647819335081487",
"7/9/1984","-118.125","33.8768005371094","8","32.189","16.436","0.56496267170403",
"7/10/1984","-118.125","33.8768005371094","8","32.462","17.381","0.560559478202234",
"7/11/1984","-118.125","33.8768005371094","8","31.92","17.384","0.550948818744907",
"7/12/1984","-118.125","33.8768005371094","8","33.193","17.18","0.518008103488581",
"7/13/1984","-118.125","33.8768005371094","8","33.935","18.409","0.466819954547001",
"7/14/1984","-118.125","33.8768005371094","8","35.208","20.579","0.363454393681615",
"7/15/1984","-118.125","33.8768005371094","8","34.465","21.844","0.454071002709532",
"7/16/1984","-118.125","33.8768005371094","8","32.908","21.384","0.544464061372617",
"7/17/1984","-118.125","33.8768005371094","8","32.553","19.303","0.585627298595657",
"7/18/1984","-118.125","33.8768005371094","8","31.697","18.881","0.602277548091585",
"7/19/1984","-118.125","33.8768005371094","8","31.817","19.099","0.553638266718585",
"7/20/1984","-118.125","33.8768005371094","8","29.534","17.618","0.646779088238588",
"7/21/1984","-118.125","33.8768005371094","8","28.273","16.719","0.712707275501622",
"7/22/1984","-118.125","33.8768005371094","8","28.049","17.253","0.704497214083112",
"7/23/1984","-118.125","33.8768005371094","8","29.176","15.012","0.652302045228745",
"7/24/1984","-118.125","33.8768005371094","8","31.11","14.064","0.525037359805598",
"7/25/1984","-118.125","33.8768005371094","8","34.394","16.152","0.394290774551493",
"7/26/1984","-118.125","33.8768005371094","8","34.248","20.131","0.435931517465361",
"7/27/1984","-118.125","33.8768005371094","8","33.221","20.319","0.577062110928705",
"7/28/1984","-118.125","33.8768005371094","8","30.254","17.616","0.680624041121341",
"7/29/1984","-118.125","33.8768005371094","8","31.16","17.329","0.613829095798795",
"7/30/1984","-118.125","33.8768005371094","8","32.403","17.873","0.577121004985829",
"7/31/1984","-118.125","33.8768005371094","8","30.547","18.105","0.640279835973424",
"8/1/1984","-118.125","33.8768005371094","8","30.128","17.622","0.67400039519163",
"8/2/1984","-118.125","33.8768005371094","8","31.43","16.706","0.619622239990065",
"8/3/1984","-118.125","33.8768005371094","8","31.619","15.922","0.579728316438944",
"8/4/1984","-118.125","33.8768005371094","8","32.106","15.916","0.493199070768359",
"8/5/1984","-118.125","33.8768005371094","8","30.831","14.319","0.536233242908596",
"8/6/1984","-118.125","33.8768005371094","8","31.737","13.75","0.539764061291247",
"8/7/1984","-118.125","33.8768005371094","8","33.861","14.832","0.484112312239861",
"8/8/1984","-118.125","33.8768005371094","8","32.657","15.412","0.514008552769851",
"8/9/1984","-118.125","33.8768005371094","8","29.321","18.123","0.670091141220732",
"8/10/1984","-118.125","33.8768005371094","8","30.165","16.9","0.651184074283817",
"8/11/1984","-118.125","33.8768005371094","8","31.248","15.47","0.621793551331915",
"8/12/1984","-118.125","33.8768005371094","8","29.977","16.001","0.677586729284181",
"8/13/1984","-118.125","33.8768005371094","8","29.86","16.708","0.717085514038488",
"8/14/1984","-118.125","33.8768005371094","8","31.293","19.104","0.70829988088997",
"8/15/1984","-118.125","33.8768005371094","8","31.201","20.663","0.695175533916735",
"8/16/1984","-118.125","33.8768005371094","8","32.746","19.983","0.611269067726197",
"8/17/1984","-118.125","33.8768005371094","8","32.642","20.423","0.642267328928359",
"8/18/1984","-118.125","33.8768005371094","8","28.544","20.129","0.772324279812933",
"8/19/1984","-118.125","33.8768005371094","8","29.4","20.861","0.754118770496482",
"8/20/1984","-118.125","33.8768005371094","8","28.737","18.8","0.740531100575194",
"8/21/1984","-118.125","33.8768005371094","8","31.07","16.772","0.665234933605854",
"8/22/1984","-118.125","33.8768005371094","8","32.29","19.947","0.633508658804488",
"8/23/1984","-118.125","33.8768005371094","8","32.793","18.3","0.624020491594509",
"8/24/1984","-118.125","33.8768005371094","8","31.195","18.34","0.632302093494108",
"8/25/1984","-118.125","33.8768005371094","8","28.87","17.103","0.66774434617344",
"8/26/1984","-118.125","33.8768005371094","8","31.713","17.301","0.570210409118432",
"8/27/1984","-118.125","33.8768005371094","8","33.644","20.526","0.488751112155707",
"8/28/1984","-118.125","33.8768005371094","8","33.563","20.232","0.573587822628656",
"8/29/1984","-118.125","33.8768005371094","8","35.51","20.712","0.549735097964697",
"8/30/1984","-118.125","33.8768005371094","8","34.472","21.87","0.503723937045782",
"8/31/1984","-118.125","33.8768005371094","8","34.607","21.961","0.407977041178316",
"9/1/1984","-118.125","33.8768005371094","8","33.46","18.29","0.448310917334936",
"9/2/1984","-118.125","33.8768005371094","8","33.34","17.383","0.527376592522999",
"9/3/1984","-118.125","33.8768005371094","8","35.8","20.14","0.443539863061311",
"9/4/1984","-118.125","33.8768005371094","8","39.709","22.962","0.337252841210909",
"9/5/1984","-118.125","33.8768005371094","8","40.522","26.592","0.315638340392517",
"9/6/1984","-118.125","33.8768005371094","8","36.179","23.981","0.460854930167219",
"9/7/1984","-118.125","33.8768005371094","8","34.478","20.488","0.579608908324165",
"9/8/1984","-118.125","33.8768005371094","8","38.812","20.096","0.416129121130691",
"9/9/1984","-118.125","33.8768005371094","8","35.767","23.735","0.504678403040105",
"9/10/1984","-118.125","33.8768005371094","8","30.641","21.79","0.736649036769078",
"9/11/1984","-118.125","33.8768005371094","8","28.229","19.935","0.726881094421322",
"9/12/1984","-118.125","33.8768005371094","8","30.029","19.006","0.725215187328196",
"9/13/1984","-118.125","33.8768005371094","8","32.19","18.01","0.656288773069278",
"9/14/1984","-118.125","33.8768005371094","8","34.428","17.994","0.500259684811834",
"9/15/1984","-118.125","33.8768005371094","8","35.584","20.694","0.441403897294591",
"9/16/1984","-118.125","33.8768005371094","8","36.214","22.373","0.540471841419675",
"9/17/1984","-118.125","33.8768005371094","8","35.023","23.499","0.569435039403928",
"9/18/1984","-118.125","33.8768005371094","8","36.852","23.104","0.472861417545435",
"9/19/1984","-118.125","33.8768005371094","8","36.257","22.466","0.461341896421799",
"9/20/1984","-118.125","33.8768005371094","8","31.926","20.542","0.548525132013031",
"9/21/1984","-118.125","33.8768005371094","8","26.648","17.949","0.741265860192744",
"9/22/1984","-118.125","33.8768005371094","8","25.836","17.548","0.754307899736848",
"9/23/1984","-118.125","33.8768005371094","8","25.546","16.293","0.716831200327286",
"9/24/1984","-118.125","33.8768005371094","8","24.122","15.582","0.804868658842424",
"9/25/1984","-118.125","33.8768005371094","8","32.624","15.225","0.533564523720115",
"9/26/1984","-118.125","33.8768005371094","8","32.379","19.043","0.580441956150838",
"9/27/1984","-118.125","33.8768005371094","8","32.476","18.2","0.610634998159952",
"9/28/1984","-118.125","33.8768005371094","8","34.387","17.98","0.421565468696534",
"9/29/1984","-118.125","33.8768005371094","8","33.293","17.424","0.449982732282388",
"9/30/1984","-118.125","33.8768005371094","8","28.422","16.529","0.535143909737369",
"10/1/1984","-118.125","33.8768005371094","8","22.357","14.462","0.687631013972227",
"10/2/1984","-118.125","33.8768005371094","8","24.757","13.883","0.724009741239759",
"10/3/1984","-118.125","33.8768005371094","8","26.51","13.781","0.664402906725417",
"10/4/1984","-118.125","33.8768005371094","8","24.554","14.157","0.785781057142697",
"10/5/1984","-118.125","33.8768005371094","8","24.973","14.165","0.767979862451752",
"10/6/1984","-118.125","33.8768005371094","8","28.065","12.987","0.587310600464956",
"10/7/1984","-118.125","33.8768005371094","8","31.144","16.423","0.424100798026413",
"10/8/1984","-118.125","33.8768005371094","8","30.004","15.049","0.500390193937245",
"10/9/1984","-118.125","33.8768005371094","8","27.331","15.345","0.638795018180018",
"10/10/1984","-118.125","33.8768005371094","8","25.363","13.004","0.738501189242936",
"10/11/1984","-118.125","33.8768005371094","8","21.432","15.927","0.749398978984995",
"10/12/1984","-118.125","33.8768005371094","8","27.544","13.166","0.492104364653571",
"10/13/1984","-118.125","33.8768005371094","8","30.039","16.94","0.372542050737989",
"10/14/1984","-118.125","33.8768005371094","8","28.589","15.718","0.377875757592013",
"10/15/1984","-118.125","33.8768005371094","8","25.676","12.693","0.203995870841681",
"10/16/1984","-118.125","33.8768005371094","8","23.58","13.117","0.307045598990758",
"10/17/1984","-118.125","33.8768005371094","8","21.898","12.458","0.54443505751114",
"10/18/1984","-118.125","33.8768005371094","8","24.329","10.205","0.245292069014443",
"10/19/1984","-118.125","33.8768005371094","8","23.47","13.064","0.476595722379783",
"10/20/1984","-118.125","33.8768005371094","8","21.974","11.584","0.610805870761904",
"10/21/1984","-118.125","33.8768005371094","8","23.04","10.436","0.530808558216802",
"10/22/1984","-118.125","33.8768005371094","8","25.834","12.954","0.280796430241175",
"10/23/1984","-118.125","33.8768005371094","8","24.697","14.163","0.168187337629732",
"10/24/1984","-118.125","33.8768005371094","8","25.55","13.116","0.323569927186422",
"10/25/1984","-118.125","33.8768005371094","8","26.028","15.005","0.25944860069765",
"10/26/1984","-118.125","33.8768005371094","8","23.792","13.418","0.425789472075429",
"10/27/1984","-118.125","33.8768005371094","8","17.348","10.991","0.81921683756661",
"10/28/1984","-118.125","33.8768005371094","8","22.255","9.18599999999998","0.509371718420519",
"10/29/1984","-118.125","33.8768005371094","8","24.631","11.958","0.44733022907344",
"10/30/1984","-118.125","33.8768005371094","8","23.716","11.341","0.573278070549433",
"10/31/1984","-118.125","33.8768005371094","8","20.804","9.73599999999999","0.684572156009701",
"11/1/1984","-118.125","33.8768005371094","8","27.222","10.823","0.309970231159136",
"11/2/1984","-118.125","33.8768005371094","8","24.868","11.615","0.462301207742042",
"11/3/1984","-118.125","33.8768005371094","8","23.974","10.526","0.515408830946181",
"11/4/1984","-118.125","33.8768005371094","8","29.617","13.29","0.28334897015321",
"11/5/1984","-118.125","33.8768005371094","8","26.69","11.5","0.352462946899624",
"11/6/1984","-118.125","33.8768005371094","8","21.529","10.111","0.716827204586005",
"11/7/1984","-118.125","33.8768005371094","8","18.308","10.073","0.773971628880814",
"11/8/1984","-118.125","33.8768005371094","8","19.491","9.52100000000002","0.681468511813822",
"11/9/1984","-118.125","33.8768005371094","8","22.098","9.30000000000001","0.441625028878622",
"11/10/1984","-118.125","33.8768005371094","8","23.1","11.04","0.38940488110878",
"11/11/1984","-118.125","33.8768005371094","8","25.303","10.959","0.387517990963101",
