"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind"
"11/10/1981","151.25","-33.8768005371094","1","26.113","18.587","5.716324764","4.40321711266202",
"11/11/1981","151.25","-33.8768005371094","1","22.509","16.283","0","3.48473988066259",
"11/12/1981","151.25","-33.8768005371094","1","20.681","14.052","0","3.61490027856786",
"11/13/1981","151.25","-33.8768005371094","1","21.134","13.157","2.173234536","4.22950452856982",
"11/14/1981","151.25","-33.8768005371094","1","18.932","13.748","2.44789236","4.68643252150625",
"11/15/1981","151.25","-33.8768005371094","1","20.7","12.919","0.3055574664","2.24744570070249",
"11/16/1981","151.25","-33.8768005371094","1","16.169","12.773","6.83555742","5.71170586000046",
"11/17/1981","151.25","-33.8768005371094","1","17.408","11.474","2.35519236","3.75194215268595",
"11/18/1981","151.25","-33.8768005371094","1","19.93","12.506","0","2.9931093435548",
"11/19/1981","151.25","-33.8768005371094","1","21.167","15.572","0.04806504","3.03760424107175",
"11/20/1981","151.25","-33.8768005371094","1","21.038","15.49","1.75094604","3.2712140143778",
"11/21/1981","151.25","-33.8768005371094","1","22.474","16.013","1.9020068784","3.2305688471448",
"11/22/1981","151.25","-33.8768005371094","1","20.107","16.458","10.447311204","3.91128740478156",
"11/23/1981","151.25","-33.8768005371094","1","20.86","16.218","1.05056784","3.90563612866615",
"11/24/1981","151.25","-33.8768005371094","1","22.421","15.046","0","2.69547831036306",
"11/25/1981","151.25","-33.8768005371094","1","21.926","16.784","0","4.21251913783389",
"11/26/1981","151.25","-33.8768005371094","1","20.139","16.658","0.33302304","4.78053595416829",
"11/27/1981","151.25","-33.8768005371094","1","20.352","16.043","0.0274658256","3.2991329497136",
"11/28/1981","151.25","-33.8768005371094","1","22.591","16.221","0.22315986","3.36542844678336",
"11/29/1981","151.25","-33.8768005371094","1","21.139","16.216","0.223159644","2.78995652857733",
"11/30/1981","151.25","-33.8768005371094","1","22.421","17.19","0.010299672","2.88281341000494",
"12/1/1981","151.25","-33.8768005371094","1","21.406","16.592","0.909804924","2.08340043043762",
"12/2/1981","151.25","-33.8768005371094","1","23.723","18.495","0.0926971416","3.71895117208033",
"12/3/1981","151.25","-33.8768005371094","1","30.409","18.594","0","4.31273522385058",
"12/4/1981","151.25","-33.8768005371094","1","23.494","18.643","0.0583648776","4.33120739103523",
"12/5/1981","151.25","-33.8768005371094","1","35.519","18.858","0","4.7790463368718",
"12/6/1981","151.25","-33.8768005371094","1","24.332","18.809","0","4.53499793955722",
"12/7/1981","151.25","-33.8768005371094","1","32.38","17.365","0","4.67041760086091",
"12/8/1981","151.25","-33.8768005371094","1","26.986","17.674","0","3.68757667788504",
"12/9/1981","151.25","-33.8768005371094","1","25.305","15.106","0","4.39292710173309",
"12/10/1981","151.25","-33.8768005371094","1","20.751","13.939","0.5167005768","3.13815281100223",
"12/11/1981","151.25","-33.8768005371094","1","26.357","17.782","0","6.48712881966634",
"12/12/1981","151.25","-33.8768005371094","1","29.628","21.349","0.078964236","4.04557584697339",
"12/13/1981","151.25","-33.8768005371094","1","23.695","18.565","17.440798104","2.76832522443564",
"12/14/1981","151.25","-33.8768005371094","1","17.701","15.608","21.14867754","7.8811393488985",
"12/15/1981","151.25","-33.8768005371094","1","19.273","15.615","0.096130512","4.94187883148645",
"12/16/1981","151.25","-33.8768005371094","1","21.043","14.401","0.1115799048","2.83872958026869",
"12/17/1981","151.25","-33.8768005371094","1","21.738","14.506","0","3.07605123396073",
"12/18/1981","151.25","-33.8768005371094","1","25.557","16.201","0","3.35283998821533",
"12/19/1981","151.25","-33.8768005371094","1","28.314","19.366","1.012802544","4.45163261966416",
"12/20/1981","151.25","-33.8768005371094","1","19.797","18.353","1.181030652","5.11187961275256",
"12/21/1981","151.25","-33.8768005371094","1","20.426","18.314","1.208496348","3.11697571324458",
"12/22/1981","151.25","-33.8768005371094","1","25.233","19.263","0.41027076","4.59594642885589",
"12/23/1981","151.25","-33.8768005371094","1","22.98","18.676","0.144195516","3.95413307392178",
"12/24/1981","151.25","-33.8768005371094","1","20.732","18.341","15.540501744","4.91388959321012",
"12/25/1981","151.25","-33.8768005371094","1","20.151","17.054","0.772475868","4.78513082293612",
"12/26/1981","151.25","-33.8768005371094","1","22.855","15.878","5.0537097","2.35928171422536",
"12/27/1981","151.25","-33.8768005371094","1","22.597","17.287","2.1560675976","3.61268218360146",
"12/28/1981","151.25","-33.8768005371094","1","24.3","17.172","0.6969458592","2.81012066894053",
"12/29/1981","151.25","-33.8768005371094","1","26.308","17.531","2.3414596704","2.0995796426434",
"12/30/1981","151.25","-33.8768005371094","1","23.064","17.786","0.31242384","3.65090166298198",
"12/31/1981","151.25","-33.8768005371094","1","23.146","18.587","0.2746584144","2.74902679660679",
"1/1/1982","151.25","-33.8768005371094","1","28.353","21.347","0","4.68751334072031",
"1/2/1982","151.25","-33.8768005371094","1","23.315","18.593","0.399971412","4.53626150846904",
"1/3/1982","151.25","-33.8768005371094","1","25.7","17.881","0.0652313232","3.74773979224427",
"1/4/1982","151.25","-33.8768005371094","1","26.284","17.38","0.08239734","3.18785753288388",
"1/5/1982","151.25","-33.8768005371094","1","22.333","18.961","0.5218505208","4.00308905382088",
"1/6/1982","151.25","-33.8768005371094","1","24.144","18.36","1.1810300688","3.65725660364729",
"1/7/1982","151.25","-33.8768005371094","1","33.279","20.004","1.1123658504","4.65158844995747",
"1/8/1982","151.25","-33.8768005371094","1","21.624","17.101","0.535583916","3.96995086192982",
"1/9/1982","151.25","-33.8768005371094","1","24.862","16.583","0","2.2648253669337",
"1/10/1982","151.25","-33.8768005371094","1","25.124","17.27","0","3.18853970690178",
"1/11/1982","151.25","-33.8768005371094","1","25.453","18.483","0","4.93719074895983",
"1/12/1982","151.25","-33.8768005371094","1","28.355","21.244","0.017166132","5.83224520674454",
"1/13/1982","151.25","-33.8768005371094","1","23.955","19.722","3.6031737024","5.6385674105168",
"1/14/1982","151.25","-33.8768005371094","1","20.993","19.248","0.806808672","4.95439249707814",
"1/15/1982","151.25","-33.8768005371094","1","21.743","18.98","1.888275456","4.24535954243397",
"1/16/1982","151.25","-33.8768005371094","1","22.824","19.023","3.59802414","3.45842510806871",
"1/17/1982","151.25","-33.8768005371094","1","25.158","19.275","4.5782055864","3.11438787723503",
"1/18/1982","151.25","-33.8768005371094","1","22.36","20.444","29.17900116","4.84956719065135",
"1/19/1982","151.25","-33.8768005371094","1","24.492","20.406","2.8118158344","4.31506688083861",
"1/20/1982","151.25","-33.8768005371094","1","25.559","19.79","0.178527888","3.30296098001967",
"1/21/1982","151.25","-33.8768005371094","1","27.521","20.691","0","3.99181104198979",
"1/22/1982","151.25","-33.8768005371094","1","28.246","22.008","0.0308990304","4.25914080370443",
"1/23/1982","151.25","-33.8768005371094","1","24.105","20.476","0.1132965144","2.82525851704545",
"1/24/1982","151.25","-33.8768005371094","1","29.437","19.69","0","4.21270170473097",
"1/25/1982","151.25","-33.8768005371094","1","34.559","24.33","0","5.79129559377118",
"1/26/1982","151.25","-33.8768005371094","1","27.916","19.198","0.236892672","5.50453213415656",
"1/27/1982","151.25","-33.8768005371094","1","20.037","17.562","0.065231352","4.32212715143752",
"1/28/1982","151.25","-33.8768005371094","1","23.318","16.923","1.5466690944","3.17055504938857",
"1/29/1982","151.25","-33.8768005371094","1","25.862","20.876","0.1373290848","4.53464090769097",
"1/30/1982","151.25","-33.8768005371094","1","30.553","20.583","0.0205993656","4.64179221200142",
"1/31/1982","151.25","-33.8768005371094","1","23.566","20.088","3.0143751264","4.03035912999236",
"2/1/1982","151.25","-33.8768005371094","1","20.213","18.476","2.3895259704","5.85923910313975",
"2/2/1982","151.25","-33.8768005371094","1","20.596","18.356","4.125023496","4.16970591930832",
"2/3/1982","151.25","-33.8768005371094","1","22.198","18.246","0.0832557888","2.69574315632331",
"2/4/1982","151.25","-33.8768005371094","1","24.708","15.395","0.07896438","3.01383893217498",
"2/5/1982","151.25","-33.8768005371094","1","21.315","17.19","0.9132384672","3.77051153353247",
"2/6/1982","151.25","-33.8768005371094","1","23.355","16.861","0","3.13478595876918",
"2/7/1982","151.25","-33.8768005371094","1","25.833","18.242","0","5.38050800686683",
"2/8/1982","151.25","-33.8768005371094","1","28.527","19.84","0","5.15314717741726",
"2/9/1982","151.25","-33.8768005371094","1","33.779","20.896","0.3055575384","4.88270229351014",
"2/10/1982","151.25","-33.8768005371094","1","22.13","20.272","2.78434818","4.18684156211726",
"2/11/1982","151.25","-33.8768005371094","1","27.763","19.841","0.1029969","3.35749161141631",
"2/12/1982","151.25","-33.8768005371094","1","24.823","21.843","0.2283094944","2.75615423935178",
"2/13/1982","151.25","-33.8768005371094","1","25.325","19.795","0","3.02170657692918",
"2/14/1982","151.25","-33.8768005371094","1","25.639","17.904","0.33044814","3.32546250114092",
"2/15/1982","151.25","-33.8768005371094","1","27.274","21.721","0","5.34317345489082",
"2/16/1982","151.25","-33.8768005371094","1","31.301","22.371","0","3.7794413095977",
"2/17/1982","151.25","-33.8768005371094","1","29.218","22.98","0","2.6830052752425",
"2/18/1982","151.25","-33.8768005371094","1","26.979","20.171","0","3.90519462376457",
"2/19/1982","151.25","-33.8768005371094","1","24.565","19.86","0.5235669864","3.38665349903904",
"2/20/1982","151.25","-33.8768005371094","1","26.575","20.958","0.0137329056","6.22710121616081",
"2/21/1982","151.25","-33.8768005371094","1","27.38","20.418","0.0926973","5.33486496841908",
"2/22/1982","151.25","-33.8768005371094","1","23.354","18.772","1.1209487328","3.24331844691652",
"2/23/1982","151.25","-33.8768005371094","1","26.936","17.444","16.829695008","2.92346310054977",
"2/24/1982","151.25","-33.8768005371094","1","21.302","20.009","46.02929904","6.07902297010829",
"2/25/1982","151.25","-33.8768005371094","1","22.756","19.168","5.29747002","1.99642160251484",
"2/26/1982","151.25","-33.8768005371094","1","27.327","18.497","0.794792988","4.02004643006777",
"2/27/1982","151.25","-33.8768005371094","1","20.219","17.295","1.608467256","4.91329135224926",
"2/28/1982","151.25","-33.8768005371094","1","23.369","15.517","0.0446319792","2.88763905937926",
"3/1/1982","151.25","-33.8768005371094","1","28.126","19.289","0.017166132","3.52612674277939",
"3/2/1982","151.25","-33.8768005371094","1","21.26","18.714","2.2247317944","5.7858803041722",
"3/3/1982","151.25","-33.8768005371094","1","20.69","18.769","9.3486816","2.88535050015562",
"3/4/1982","151.25","-33.8768005371094","1","21.336","19.752","23.72188356","3.98222053143057",
"3/5/1982","151.25","-33.8768005371094","1","24.708","20.325","7.685282052","2.8950027922688",
"3/6/1982","151.25","-33.8768005371094","1","24.832","19.012","0.1665115272","1.83112765373591",
"3/7/1982","151.25","-33.8768005371094","1","25.535","20.276","0.1785277872","2.70850718429908",
"3/8/1982","151.25","-33.8768005371094","1","29.303","21.328","0.18711108","4.94219424398612",
"3/9/1982","151.25","-33.8768005371094","1","24.372","16.093","21.39759072","7.82324255415033",
"3/10/1982","151.25","-33.8768005371094","1","18.455","17.379","1.5861505896","4.24509753773198",
"3/11/1982","151.25","-33.8768005371094","1","21.612","17.328","0","3.46245523472584",
"3/12/1982","151.25","-33.8768005371094","1","20.71","18.063","1.2205123128","3.70379034392198",
"3/13/1982","151.25","-33.8768005371094","1","20.569","19.523","4.150772352","4.99414834940771",
"3/14/1982","151.25","-33.8768005371094","1","21.748","20.106","10.58293008","3.35512058156486",
"3/15/1982","151.25","-33.8768005371094","1","22.545","20.736","12.318423228","3.54635896623626",
"3/16/1982","151.25","-33.8768005371094","1","23.896","19.627","0.0686645712","2.3398345809568",
"3/17/1982","151.25","-33.8768005371094","1","24.543","18.945","0.4274378064","2.4890519336484",
"3/18/1982","151.25","-33.8768005371094","1","21.089","19.258","3.7302042024","6.28997546755998",
"3/19/1982","151.25","-33.8768005371094","1","22.25","18.385","0.3793716864","4.35131663735743",
"3/20/1982","151.25","-33.8768005371094","1","21.828","18.844","0.8462903256","2.56226642822015",
"3/21/1982","151.25","-33.8768005371094","1","23.416","18.259","3.6821346264","1.93868945489983",
"3/22/1982","151.25","-33.8768005371094","1","25.142","18.283","3.685570956","3.14305723548891",
"3/23/1982","151.25","-33.8768005371094","1","27.135","19.657","0","3.75136242941136",
"3/24/1982","151.25","-33.8768005371094","1","24.832","20.434","2.39810904","1.09001245794465",
"3/25/1982","151.25","-33.8768005371094","1","22.228","19.547","7.6011673248","3.5793625068783",
"3/26/1982","151.25","-33.8768005371094","1","23.916","17.428","0.3810883608","1.83763466460065",
"3/27/1982","151.25","-33.8768005371094","1","25.771","19.013","0.250625772","2.23234801073369",
"3/28/1982","151.25","-33.8768005371094","1","24.579","17.767","0.7947918144","3.62960545821839",
"3/29/1982","151.25","-33.8768005371094","1","23.951","15.633","0","3.59754900589248",
"3/30/1982","151.25","-33.8768005371094","1","20.433","15.638","4.1645072664","5.94285014215851",
"3/31/1982","151.25","-33.8768005371094","1","19.894","18.412","5.3403846264","4.41813152564929",
"4/1/1982","151.25","-33.8768005371094","1","22.114","18.25","0.559616112","2.66959499957359",
"4/2/1982","151.25","-33.8768005371094","1","24.828","17.293","0","2.75885472034692",
"4/3/1982","151.25","-33.8768005371094","1","21.343","17.024","2.32772868","4.16452865211439",
"4/4/1982","151.25","-33.8768005371094","1","20.592","16.954","4.9730307912","1.99445931641259",
"4/5/1982","151.25","-33.8768005371094","1","22.117","16.238","0.106430076","2.97002261031307",
"4/6/1982","151.25","-33.8768005371094","1","20.556","16.066","0","2.28024244960996",
"4/7/1982","151.25","-33.8768005371094","1","21.651","14.785","0.4703507208","2.33966751640029",
"4/8/1982","151.25","-33.8768005371094","1","20.842","18.594","0.9681701256","5.47144149385247",
"4/9/1982","151.25","-33.8768005371094","1","20.396","17.007","0.509834268","4.34874046723796",
"4/10/1982","151.25","-33.8768005371094","1","20.974","15.046","0.0034332264","2.25001808126594",
"4/11/1982","151.25","-33.8768005371094","1","21.911","14.861","0","2.13229087044468",
"4/12/1982","151.25","-33.8768005371094","1","22.529","15.439","0","1.8298408484388",
"4/13/1982","151.25","-33.8768005371094","1","22.541","16.292","0","2.0739414329331",
"4/14/1982","151.25","-33.8768005371094","1","22.692","15.802","0","2.55607322835843",
"4/15/1982","151.25","-33.8768005371094","1","22.863","16.2","0","3.02807700179219",
"4/16/1982","151.25","-33.8768005371094","1","25.175","16.902","0","2.00175608749738",
"4/17/1982","151.25","-33.8768005371094","1","19.463","15.147","3.7731167928","4.4528357582225",
"4/18/1982","151.25","-33.8768005371094","1","21.315","15.373","0.245476224","3.03051375516306",
"4/19/1982","151.25","-33.8768005371094","1","20.528","16.035","0.187111152","2.95249228606142",
"4/20/1982","151.25","-33.8768005371094","1","21.276","15.665","0.051498396","2.07356613908505",
"4/21/1982","151.25","-33.8768005371094","1","21.449","15.796","0.188827596","2.20608064784599",
"4/22/1982","151.25","-33.8768005371094","1","22.471","14.876","0","2.26136543095693",
"4/23/1982","151.25","-33.8768005371094","1","23.373","15.224","0","2.95014208107495",
"4/24/1982","151.25","-33.8768005371094","1","24.814","17.193","0","3.33229638773123",
"4/25/1982","151.25","-33.8768005371094","1","25.85","17.806","0","4.46577187726217",
"4/26/1982","151.25","-33.8768005371094","1","23.544","16.138","0","3.1751375927036",
"4/27/1982","151.25","-33.8768005371094","1","20.485","13.412","0","4.8948597180418",
"4/28/1982","151.25","-33.8768005371094","1","17.086","11.065","0","6.3767201502204",
"4/29/1982","151.25","-33.8768005371094","1","17.295","12.005","0","5.10200034914747",
"4/30/1982","151.25","-33.8768005371094","1","19.26","11.391","0","4.10427873345336",
"5/1/1982","151.25","-33.8768005371094","1","18.174","14.589","2.952575172","4.7856503303547",
"5/2/1982","151.25","-33.8768005371094","1","19.202","13.275","1.7784136368","2.90343003001265",
"5/3/1982","151.25","-33.8768005371094","1","20.451","13.047","0","2.89715993997348",
"5/4/1982","151.25","-33.8768005371094","1","23.009","14.687","0","3.18762790534415",
"5/5/1982","151.25","-33.8768005371094","1","24.27","14.708","0","4.01162532837876",
"5/6/1982","151.25","-33.8768005371094","1","23.681","16.56","0","5.20087657303146",
"5/7/1982","151.25","-33.8768005371094","1","20.81","13.984","0","3.32129183762015",
"5/8/1982","151.25","-33.8768005371094","1","17.442","11.27","0","2.91954849359167",
"5/9/1982","151.25","-33.8768005371094","1","18.874","10.964","0","2.54827436306973",
"5/10/1982","151.25","-33.8768005371094","1","21.135","9.88","0","3.44162290872801",
"5/11/1982","151.25","-33.8768005371094","1","18.289","13.322","0.0274658328","4.17885800222348",
"5/12/1982","151.25","-33.8768005371094","1","18.054","9.99900000000002","0","3.01865379784771",
"5/13/1982","151.25","-33.8768005371094","1","21.352","14.312","0","4.48176978166357",
"5/14/1982","151.25","-33.8768005371094","1","17.504","14.017","0","4.06517148837077",
"5/15/1982","151.25","-33.8768005371094","1","18.93","12.327","0.2059938144","2.6358753284772",
"5/16/1982","151.25","-33.8768005371094","1","20.166","11.986","0","2.64709168159167",
"5/17/1982","151.25","-33.8768005371094","1","22.488","12.633","0","2.28707982971887",
"5/18/1982","151.25","-33.8768005371094","1","23.003","13.26","0","3.41024813096403",
"5/19/1982","151.25","-33.8768005371094","1","24.857","17.146","0.0205993728","5.24349574260529",
"5/20/1982","151.25","-33.8768005371094","1","18.643","12.06","0","3.7136263949302",
"5/21/1982","151.25","-33.8768005371094","1","18.091","11.177","0","6.40340077457994",
"5/22/1982","151.25","-33.8768005371094","1","14.183","8.14299999999997","0","3.96961893449541",
"5/23/1982","151.25","-33.8768005371094","1","16.532","7.363","0","2.99509957144504",
"5/24/1982","151.25","-33.8768005371094","1","17.642","9.41399999999999","0","1.84304970790101",
"5/25/1982","151.25","-33.8768005371094","1","18.639","10.7","0","1.91440196073424",
"5/26/1982","151.25","-33.8768005371094","1","19.4","11.727","0","1.89367829467255",
"5/27/1982","151.25","-33.8768005371094","1","22.53","12.718","0","3.08053552344722",
"5/28/1982","151.25","-33.8768005371094","1","22.594","15.628","0.01373292","4.01748429522311",
"5/29/1982","151.25","-33.8768005371094","1","21.906","16.227","1.03340106","3.77900474061795",
"5/30/1982","151.25","-33.8768005371094","1","21.481","15.247","6.51969288","2.56201517373331",
"5/31/1982","151.25","-33.8768005371094","1","20.232","12.006","1.0025019","4.37386758557289",
"6/1/1982","151.25","-33.8768005371094","1","15.721","11.258","8.7890633856","7.9226749401509",
"6/2/1982","151.25","-33.8768005371094","1","16.586","9.60599999999999","0.1184462784","6.97757899108215",
"6/3/1982","151.25","-33.8768005371094","1","14.17","12.302","6.2604864","8.43669522751078",
"6/4/1982","151.25","-33.8768005371094","1","15.118","13.361","7.4106216","7.15102515653198",
"6/5/1982","151.25","-33.8768005371094","1","15.785","14.191","5.71804596","5.88450129157493",
"6/6/1982","151.25","-33.8768005371094","1","15.092","12.861","2.5045392744","4.92024919294581",
"6/7/1982","151.25","-33.8768005371094","1","15.962","12.182","0.6883616592","3.62304139361179",
"6/8/1982","151.25","-33.8768005371094","1","15.72","12.806","1.6968712104","4.15667803920205",
"6/9/1982","151.25","-33.8768005371094","1","16.133","13.732","5.154991884","3.71470626424122",
"6/10/1982","151.25","-33.8768005371094","1","16.789","11.882","1.2617105184","2.34224316731628",
"6/11/1982","151.25","-33.8768005371094","1","18.443","12.319","0.398254392","1.50346506017919",
"6/12/1982","151.25","-33.8768005371094","1","18.142","12.517","1.883983788","1.57030887761709",
"6/13/1982","151.25","-33.8768005371094","1","15.74","13.136","3.735349884","4.20918174497905",
"6/14/1982","151.25","-33.8768005371094","1","16.47","14.144","14.22557568","6.18062090366003",
"6/15/1982","151.25","-33.8768005371094","1","18.336","14.273","0.7038123192","3.57235386610793",
"6/16/1982","151.25","-33.8768005371094","1","15.686","10.77","0.08583066","3.30247477339078",
"6/17/1982","151.25","-33.8768005371094","1","15.567","9.39499999999998","0.115013124","2.76835783622514",
"6/18/1982","151.25","-33.8768005371094","1","16.016","8.18200000000002","0","3.46063005494443",
"6/19/1982","151.25","-33.8768005371094","1","14.065","7.49599999999998","0","2.83062026302619",
"6/20/1982","151.25","-33.8768005371094","1","15.744","7.59300000000002","0.3896715024","4.63522177122998",
"6/21/1982","151.25","-33.8768005371094","1","13.127","8.07900000000001","0.4772186064","6.60917131131758",
"6/22/1982","151.25","-33.8768005371094","1","14.268","10.341","0","6.80566615329784",
"6/23/1982","151.25","-33.8768005371094","1","15.112","10.612","0.0171661392","5.97592749753893",
"6/24/1982","151.25","-33.8768005371094","1","13.621","10.482","1.0385515152","7.54508572501262",
"6/25/1982","151.25","-33.8768005371094","1","13.834","11.887","3.1637199168","7.33764581775296",
"6/26/1982","151.25","-33.8768005371094","1","15.421","12.069","1.4076232776","3.86815718397122",
"6/27/1982","151.25","-33.8768005371094","1","16.134","7.43599999999998","0","3.70176377761899",
"6/28/1982","151.25","-33.8768005371094","1","15.324","10.026","0","4.3086996822126",
"6/29/1982","151.25","-33.8768005371094","1","14.404","9.44499999999999","0.0240325848","3.87818132288106",
"6/30/1982","151.25","-33.8768005371094","1","15.438","9.87200000000001","0.0892638","3.42176760291852",
"7/1/1982","151.25","-33.8768005371094","1","14.557","11.348","1.1192322384","5.27181364482667",
"7/2/1982","151.25","-33.8768005371094","1","14.695","11.559","0.868606956","6.6562226591994",
"7/3/1982","151.25","-33.8768005371094","1","16.79","13.357","0.7003785744","5.84629916342974",
"7/4/1982","151.25","-33.8768005371094","1","16.198","11.362","0.051498432","6.02930438496054",
"7/5/1982","151.25","-33.8768005371094","1","16.474","9.63900000000001","0","3.48039776316301",
"7/6/1982","151.25","-33.8768005371094","1","16.158","9.65499999999997","0","4.32147218480631",
"7/7/1982","151.25","-33.8768005371094","1","14.488","6.55900000000003","0","3.05223964064824",
"7/8/1982","151.25","-33.8768005371094","1","15.212","8.42700000000002","0","3.25472866824774",
"7/9/1982","151.25","-33.8768005371094","1","15.258","10.298","0.982761552","5.22694649979173",
"7/10/1982","151.25","-33.8768005371094","1","15.295","12.146","10.89963612","2.19908144452658",
"7/11/1982","151.25","-33.8768005371094","1","16.205","11.984","1.13811516","3.61203771448911",
"7/12/1982","151.25","-33.8768005371094","1","15.497","12.54","0.4840852464","5.9137875148141",
"7/13/1982","151.25","-33.8768005371094","1","14.364","12.859","4.1473383984","5.70256049480079",
"7/14/1982","151.25","-33.8768005371094","1","13.923","12.577","7.1857457064","6.96958374402852",
"7/15/1982","151.25","-33.8768005371094","1","13.387","12.389","4.84085052","6.93598053478072",
"7/16/1982","151.25","-33.8768005371094","1","12.496","8.63799999999998","4.09927068","5.88286126249607",
"7/17/1982","151.25","-33.8768005371094","1","15.895","6.94099999999997","0","2.39366515846398",
"7/18/1982","151.25","-33.8768005371094","1","15.95","6.39699999999999","0","4.15475498417441",
"7/19/1982","151.25","-33.8768005371094","1","12.501","9.91699999999997","4.1301792","7.11880672376893",
"7/20/1982","151.25","-33.8768005371094","1","12.285","11.14","6.89048712","8.31276751808624",
"7/21/1982","151.25","-33.8768005371094","1","12.224","6.82499999999999","0.67291326","4.18043928089812",
"7/22/1982","151.25","-33.8768005371094","1","13.972","6.73500000000001","0.1793859984","2.40138710665482",
"7/23/1982","151.25","-33.8768005371094","1","17.041","9.25400000000002","0","3.72022915757966",
"7/24/1982","151.25","-33.8768005371094","1","16.861","10.866","0","3.42335699554752",
"7/25/1982","151.25","-33.8768005371094","1","15.947","9.47800000000001","0","2.68485199289344",
"7/26/1982","151.25","-33.8768005371094","1","15.505","7.66199999999998","0","3.39653832227847",
"7/27/1982","151.25","-33.8768005371094","1","14.496","11.273","0.0652313376","3.93694457002185",
"7/28/1982","151.25","-33.8768005371094","1","16.498","8.74900000000002","0","3.131915664099",
"7/29/1982","151.25","-33.8768005371094","1","12.79","8.60500000000002","0","6.605548388341",
"7/30/1982","151.25","-33.8768005371094","1","13.099","7.125","0","6.06606716764393",
"7/31/1982","151.25","-33.8768005371094","1","15.007","8.51999999999998","0","5.26396441371083",
"8/1/1982","151.25","-33.8768005371094","1","16.328","7.72199999999998","0","2.74108847154991",
"8/2/1982","151.25","-33.8768005371094","1","17.275","7.577","0","3.37728057820728",
"8/3/1982","151.25","-33.8768005371094","1","19.853","9.339","0","3.19279875881081",
"8/4/1982","151.25","-33.8768005371094","1","16.406","10.291","0","3.01713324388217",
"8/5/1982","151.25","-33.8768005371094","1","17.186","9.60700000000003","0","2.63574119536672",
"8/6/1982","151.25","-33.8768005371094","1","16.263","10.384","0","3.87815221866551",
"8/7/1982","151.25","-33.8768005371094","1","15.616","12.444","0.0034332264","4.07700544254679",
"8/8/1982","151.25","-33.8768005371094","1","17.257","10.203","0","2.63812410313696",
"8/9/1982","151.25","-33.8768005371094","1","19.501","10.416","0","3.59876204360017",
"8/10/1982","151.25","-33.8768005371094","1","20.499","10.505","0","2.14216700982832",
"8/11/1982","151.25","-33.8768005371094","1","20.184","11.818","0","3.10671986991092",
"8/12/1982","151.25","-33.8768005371094","1","20.157","12.699","0","4.75398338519799",
"8/13/1982","151.25","-33.8768005371094","1","16.14","8.41199999999998","0","2.43462209410158",
"8/14/1982","151.25","-33.8768005371094","1","18.156","8.774","0","2.32017950461604",
"8/15/1982","151.25","-33.8768005371094","1","18.143","9.31599999999997","0","1.95507078254713",
"8/16/1982","151.25","-33.8768005371094","1","16.831","13.237","3.15341892","3.98197168653637",
"8/17/1982","151.25","-33.8768005371094","1","14.703","11.496","0.702094428","4.59351090674311",
"8/18/1982","151.25","-33.8768005371094","1","16.078","11.913","1.47628746","3.11905798590108",
"8/19/1982","151.25","-33.8768005371094","1","18.067","11.379","0.1596452904","3.0309545344902",
"8/20/1982","151.25","-33.8768005371094","1","18.413","10.483","0","3.16607379508842",
"8/21/1982","151.25","-33.8768005371094","1","20.953","10.987","0","2.73738629848738",
"8/22/1982","151.25","-33.8768005371094","1","19.136","12.81","0","3.84621798526445",
"8/23/1982","151.25","-33.8768005371094","1","19.506","12.522","0","2.63614521376582",
"8/24/1982","151.25","-33.8768005371094","1","21.704","11.607","0","3.08436226715429",
"8/25/1982","151.25","-33.8768005371094","1","23.485","13.239","0","2.68914683061445",
"8/26/1982","151.25","-33.8768005371094","1","20.147","13.156","0","3.23446168483878",
"8/27/1982","151.25","-33.8768005371094","1","22.502","13.148","0","2.8237345072112",
"8/28/1982","151.25","-33.8768005371094","1","21.354","12.995","0","2.52605870189304",
"8/29/1982","151.25","-33.8768005371094","1","21.915","12.236","0","3.77282427820055",
"8/30/1982","151.25","-33.8768005371094","1","25.109","14.702","0.06179796","3.79602148573874",
"8/31/1982","151.25","-33.8768005371094","1","18.013","13.337","8.170226784","4.06389422808635",
"9/1/1982","151.25","-33.8768005371094","1","17.996","13.228","7.8861281184","3.2265133183078",
"9/2/1982","151.25","-33.8768005371094","1","26.695","14.266","0.1167297624","3.85812599986789",
"9/3/1982","151.25","-33.8768005371094","1","24.166","14.88","0","5.36698422092142",
"9/4/1982","151.25","-33.8768005371094","1","16.249","10.152","0","4.26528854071161",
"9/5/1982","151.25","-33.8768005371094","1","17.16","9.38","0","3.64135423058105",
"9/6/1982","151.25","-33.8768005371094","1","20.978","11.359","0","4.55597503552841",
"9/7/1982","151.25","-33.8768005371094","1","16.368","10.162","0","4.05285550104682",
"9/8/1982","151.25","-33.8768005371094","1","21.7","9.31299999999999","0","3.08235911879214",
"9/9/1982","151.25","-33.8768005371094","1","19.845","10.718","0","5.27297807246309",
"9/10/1982","151.25","-33.8768005371094","1","15.574","8.70499999999998","0","4.71470073553002",
"9/11/1982","151.25","-33.8768005371094","1","15.877","10.541","0","6.56447808137551",
"9/12/1982","151.25","-33.8768005371094","1","15.325","10.537","0.0858306744","4.75824658798706",
"9/13/1982","151.25","-33.8768005371094","1","16.524","10.355","0.0514984104","2.63118246434586",
"9/14/1982","151.25","-33.8768005371094","1","16.9","9.08800000000002","0.6351471864","1.95071170821287",
